RSI,MeanToStdDev,PL
26.74446,-3.383023,WeakSell
24.5841,-3.941768,WeakSell
20.16251,-2.772765,WeakSell
26.36762,-2.502731,WeakSell
24.92502,-2.900665,WeakBuy
20.19071,-2.492218,WeakBuy
18.72999,-2.243232,WeakBuy
19.43983,-1.831586,WeakBuy
25.07538,-1.570117,WeakSell
29.46749,-1.300116,WeakSell
32.74654,-1.56853,WeakBuy
28.25335,-1.568606,WeakBuy
24.92364,-1.152848,WeakBuy
33.21388,-0.9913172,WeakSell
35.38903,-1.05826,WeakBuy
32.4215,-0.8553698,WeakSell
36.65532,-0.2694083,WeakSell
46.44944,-0.367671,WeakSell
43.64748,-0.334052,WeakSell
43.54626,-0.2043725,WeakSell
46.03994,-0.7396525,WeakSell
37.9452,-0.6153455,WeakSell
37.44744,-0.4785427,WeakSell
39.54557,-0.4267808,WeakSell
39.34158,-0.9575375,WeakSell
35.26647,-1.394699,WeakSell
31.57396,-1.349695,WeakSell
30.49893,-1.428796,WeakSell
29.92933,-1.599134,WeakSell
30.48947,-2.102652,WeakSell
29.72136,-2.309134,WeakSell
31.10411,-2.018397,WeakSell
30.96719,-1.315835,WeakSell
38.57298,-2.560458,WeakSell
33.20033,-1.974439,WeakSell
37.29326,-1.799162,WeakSell
38.23457,-0.792092,Sell
47.42575,-0.9298024,Sell
45.31554,-1.389796,Sell
39.99424,-2.026583,WeakSell
36.48896,-1.822976,Sell
37.57808,-2.09404,WeakSell
31.70076,-2.026124,Sell
29.99211,-2.436093,WeakSell
26.35785,-3.043053,WeakSell
20.25458,-2.216591,WeakSell
23.05262,-1.994445,WeakSell
23.1895,-1.812643,WeakSell
23.81038,-2.288944,WeakSell
19.20936,-2.372286,WeakBuy
18.48429,-1.945049,WeakBuy
23.39661,-2.42135,WeakBuy
18.7466,-2.502342,Buy
17.21065,-2.059658,Buy
22.61753,-1.614585,Buy
30.1343,-0.8181082,WeakBuy
43.24867,-0.1641282,WeakSell
51.64637,-0.1034876,WeakSell
51.83525,-0.4288366,WeakSell
47.60508,-0.01071281,WeakSell
52.13191,0.2231987,WeakSell
53.55887,0.008377267,WeakSell
49.30799,0.01700163,WeakSell
50.61177,-0.6044188,WeakSell
42.63143,-1.055025,WeakBuy
38.09221,-1.128063,WeakBuy
34.62579,-1.000471,WeakBuy
35.30922,-0.9392677,WeakBuy
35.77974,-0.6212456,WeakBuy
40.08472,-0.3474347,WeakBuy
42.14072,-0.7515908,WeakBuy
39.12226,-0.431026,WeakBuy
42.2164,0.004617863,WeakBuy
47.46412,0.4160013,WeakSell
53.28471,-0.1128323,WeakBuy
47.4419,-0.5777175,WeakBuy
44.31988,-0.3986217,WeakBuy
45.74464,-0.1660072,WeakBuy
50.03912,0.2653115,WeakBuy
54.76683,0.3931389,WeakBuy
54.93057,0.00552561,WeakBuy
54.86068,-0.479103,WeakBuy
52.34679,0.1701366,WeakBuy
56.77995,0.6527805,WeakBuy
58.82363,0.0392985,WeakBuy
51.03939,0.7018352,WeakBuy
52.24726,0.3549174,WeakBuy
49.46413,0.9676929,WeakBuy
54.76189,1.491228,WeakBuy
55.33381,0.9832342,WeakBuy
50.74083,2.511111,WeakSell
59.90717,3.041528,WeakSell
62.17052,3.437636,WeakSell
68.86986,2.29889,WeakSell
65.06867,1.952581,WeakSell
64.72462,1.096895,WeakSell
57.09038,1.142382,WeakSell
57.89674,0.6561268,WeakBuy
52.73147,1.242342,WeakSell
56.90133,1.67551,WeakSell
62.20152,1.280817,WeakSell
58.65621,1.293608,WeakSell
58.3373,1.414359,Sell
58.91162,0.3636759,WeakSell
50.92155,0.6037554,WeakSell
54.89848,0.1221077,WeakSell
50.6328,0.005591301,WeakSell
50.01067,0.0862096,WeakSell
50.54794,-0.5147468,WeakSell
46.36762,-1.36069,WeakSell
42.37738,-1.454029,WeakSell
43.52576,-1.414423,WeakSell
42.31434,-2.283217,WeakSell
36.26384,-2.568852,WeakSell
35.34304,-2.327546,WeakSell
33.60551,-1.772707,WeakSell
39.85824,-1.351663,WeakSell
42.68137,-1.810916,WeakSell
37.57975,-1.599216,WeakSell
40.02477,-1.580846,WeakSell
35.07754,-1.396614,WeakSell
34.88155,-1.802004,WeakSell
27.68063,-1.892901,WeakSell
27.13928,-1.904681,WeakSell
26.52689,-1.522807,WeakSell
33.31844,-1.411474,WeakSell
33.00267,-1.585738,WeakSell
31.22428,-1.593402,WeakSell
26.51314,-1.30783,WeakSell
27.70755,-1.575682,WeakSell
24.6249,-0.8827457,WeakSell
37.40211,-0.985378,WeakSell
34.42231,-1.164637,WeakSell
34.39879,-1.959592,WeakSell
26.43964,-1.551338,WeakSell
31.89787,-1.695569,WeakSell
30.37574,-1.608925,WeakSell
29.65921,-1.927039,WeakSell
27.7936,-2.018283,WeakSell
28.03722,-2.369584,WeakSell
25.31021,-2.191509,WeakSell
24.88656,-2.058177,WeakSell
25.91064,-2.199628,WeakBuy
24.70494,-1.8783,WeakSell
27.39465,-1.581842,WeakSell
28.4049,-1.615261,WeakSell
24.93631,-1.430179,WeakSell
28.58278,-1.489332,WeakSell
26.95174,-0.8661782,WeakSell
39.42709,-0.2153317,Sell
48.32384,0.1419237,Sell
54.16447,-0.7812317,WeakSell
43.75288,-1.89019,WeakSell
35.43321,-2.016965,WeakSell
32.55739,-2.041714,WeakSell
31.2059,-2.600183,WeakBuy
27.66167,-1.873636,WeakBuy
33.96882,-2.313841,WeakBuy
29.45693,-2.205018,WeakBuy
29.36777,-1.354797,WeakBuy
35.71975,-0.9408302,WeakBuy
40.12108,-0.9755314,WeakBuy
39.71402,-1.268499,WeakBuy
38.84179,-0.5023294,WeakSell
45.70311,-1.294303,WeakBuy
39.63968,-1.000022,WeakBuy
42.01287,-1.383974,WeakBuy
39.97182,-1.075328,WeakBuy
42.72631,-0.7190807,WeakBuy
46.49306,-0.9869799,Buy
43.98325,-0.6946537,Buy
46.13406,-0.7723939,Buy
45.63188,-0.3016966,Buy
48.95726,0.8884411,WeakBuy
56.92336,1.120979,WeakBuy
58.35986,1.405435,WeakBuy
59.52681,0.661034,Buy
53.46314,1.028677,Buy
54.22134,1.716015,WeakBuy
56.99018,1.337007,Buy
52.89787,1.551706,Buy
56.05598,1.635765,Buy
58.7653,3.231738,WeakBuy
68.1736,3.259785,WeakBuy
71.06882,2.414234,WeakBuy
69.428,2.080236,Buy
67.46301,1.508544,Buy
63.81109,2.364853,Buy
71.07001,2.283805,Buy
70.78663,2.521528,WeakBuy
73.07654,2.03254,Buy
69.80875,2.487131,WeakBuy
75.51649,2.391641,WeakBuy
75.69283,1.902259,WeakBuy
73.44407,2.18995,WeakSell
76.64439,2.047803,WeakSell
78.54655,2.042287,WeakSell
79.52611,2.017262,WeakSell
80.18726,1.491912,WeakSell
71.55075,1.387712,WeakSell
71.38138,0.9921736,WeakSell
64.29581,1.272569,WeakSell
67.80727,1.555005,Sell
69.83637,0.9436424,WeakSell
59.61764,0.3740779,WeakSell
51.84315,0.1763168,WeakBuy
51.57914,0.1393555,WeakBuy
51.57391,-0.158621,WeakBuy
47.83067,-0.1748173,WeakBuy
49.85643,0.08597655,WeakBuy
53.91207,0.3816243,WeakSell
58.12349,0.8719702,WeakSell
60.72418,0.3907183,WeakSell
55.42573,0.8189628,WeakSell
60.15337,0.5301588,WeakSell
58.2995,0.6157734,WeakSell
60.7995,-0.2943645,WeakSell
51.20449,-0.3154033,WeakSell
51.84088,-0.1990528,WeakSell
52.00309,-0.6380191,WeakSell
50.51257,-0.4712736,WeakSell
49.07188,-0.8436846,WeakSell
45.94392,-0.140245,Sell
51.55219,-0.3047908,Sell
47.50942,-0.9703433,Sell
42.60474,-1.270467,Sell
39.16291,-1.186381,Sell
37.99065,-1.389686,Sell
38.64957,-1.512199,Sell
38.01935,-2.666556,WeakSell
33.85619,-2.226659,WeakSell
32.60456,-2.595819,WeakSell
26.84771,-2.184964,WeakSell
30.8441,-2.949564,WeakSell
28.79093,-2.874689,WeakSell
28.1765,-2.439519,WeakSell
29.07146,-1.998863,WeakSell
33.54455,-1.6514,WeakSell
36.72946,-2.970571,WeakBuy
24.19502,-2.403405,WeakBuy
24.91306,-2.211928,WeakBuy
21.19118,-1.823206,WeakBuy
26.35308,-1.547906,WeakBuy
27.17239,-1.278847,WeakBuy
31.85851,-0.9796418,WeakSell
36.52614,-1.060331,WeakBuy
36.54029,-1.362099,WeakBuy
31.39259,-1.048051,WeakBuy
35.69583,-0.7408755,WeakBuy
41.30238,-0.6479684,WeakBuy
41.03153,-1.012173,WeakBuy
35.84552,-0.2891649,WeakBuy
45.13221,-0.5118644,WeakBuy
41.72886,-0.3035107,WeakBuy
44.79169,-0.242589,WeakBuy
44.73907,0.6742512,WeakSell
53.43993,1.281423,WeakSell
57.42353,1.277277,Sell
55.73918,1.077547,WeakSell
54.82142,1.130514,Sell
53.35039,0.8634338,WeakSell
51.8424,1.033664,Sell
52.04247,0.3622008,WeakSell
48.08691,0.1749886,WeakSell
47.05536,0.2321,Sell
47.40334,-0.4631061,WeakSell
41.49844,-0.7977206,WeakSell
38.32661,-0.9351736,WeakSell
42.5844,-1.182528,WeakSell
39.87543,-1.578855,WeakSell
38.19576,-1.561149,WeakSell
37.5432,-2.249258,WeakSell
32.61248,-1.688942,WeakSell
37.53188,-1.670006,WeakSell
36.09441,-1.423567,WeakSell
39.57388,-1.140771,WeakSell
45.09441,-1.457184,WeakSell
40.05215,-1.930196,WeakSell
33.88672,-1.848888,WeakSell
33.50974,-1.917597,WeakSell
33.73051,-1.752342,WeakSell
28.33734,-1.826999,WeakSell
27.74361,-1.48661,WeakSell
31.65787,-1.554673,WeakSell
29.79643,-1.612899,WeakSell
21.2426,-1.247085,WeakSell
25.10751,-0.9537579,WeakSell
31.60035,-1.268687,WeakSell
27.53516,-1.399102,WeakSell
25.56225,-1.318961,WeakSell
26.25155,-1.272811,WeakSell
25.28883,-1.73909,WeakSell
22.20072,-1.56794,WeakSell
25.38541,-0.9555043,WeakSell
36.16752,-0.8310416,WeakSell
38.95245,-1.705981,WeakSell
31.67046,-2.083803,WeakBuy
28.86707,-1.6998,WeakSell
32.94429,-2.239493,WeakBuy
29.48597,-1.658663,WeakBuy
34.97455,-0.7122362,WeakSell
46.12911,-1.033888,WeakSell
41.6847,-2.038157,WeakBuy
34.78172,-1.72112,WeakBuy
35.92827,-1.34711,WeakBuy
37.89941,-1.175878,WeakBuy
39.79569,-1.751999,WeakBuy
37.15538,-0.3255646,WeakSell
48.73557,-0.5137014,WeakSell
47.64766,0.4423481,WeakSell
53.42262,0.3108628,WeakSell
52.93764,-0.07413026,WeakSell
49.15593,-0.6362926,WeakSell
46.01257,-0.6747038,WeakSell
46.06886,0.06032054,Sell
48.96214,-0.03143791,Sell
46.80964,-0.4625147,Sell
45.56154,-0.06882205,Sell
48.33511,-0.465657,Sell
45.63522,-0.3990241,Sell
45.55081,-1.558548,Sell
41.935,-2.168294,Sell
38.66302,-3.035498,Sell
32.04076,-2.765117,Sell
31.32553,-3.180458,Sell
30.67346,-3.476619,WeakSell
29.28984,-3.030949,WeakSell
28.13414,-2.467047,Sell
31.43472,-2.970948,WeakSell
25.54966,-2.501986,WeakSell
22.63131,-2.976676,WeakSell
19.59402,-2.949248,WeakBuy
19.38683,-2.452091,WeakBuy
20.97129,-2.525133,WeakBuy
18.12865,-1.945963,WeakBuy
25.68379,-1.048256,WeakSell
42.92113,-1.399422,WeakBuy
34.6395,-1.469678,WeakBuy
33.11285,-0.7640457,WeakSell
42.69577,-1.063181,WeakBuy
38.47119,-0.9323838,WeakSell
39.86531,-0.7347674,WeakSell
42.73219,-0.377153,WeakSell
47.35689,-0.6147104,WeakSell
42.25053,-0.6791028,WeakSell
40.55178,-0.6772563,WeakSell
40.07635,-0.958302,WeakSell
35.51221,-1.162773,WeakBuy
33.0433,-1.093822,WeakBuy
32.85329,-1.157494,WeakBuy
32.42433,-1.791677,Buy
28.23239,-1.614564,Buy
31.00416,-1.169342,Buy
36.41539,-1.200256,Buy
36.64084,-0.37053,WeakBuy
45.89359,-0.3131718,WeakBuy
46.09715,0.4310347,WeakBuy
50.81915,1.245826,WeakBuy
57.2542,1.519809,WeakBuy
57.86045,0.9758939,WeakBuy
56.72751,0.1439322,Buy
52.41073,0.5209239,Buy
54.45044,0.9901857,Buy
58.97603,1.669121,WeakBuy
61.39533,3.385104,WeakSell
66.30058,2.825537,WeakSell
68.63711,2.384954,WeakSell
68.30612,2.681261,WeakSell
68.78001,1.999652,WeakSell
66.20425,1.822292,WeakSell
65.24449,1.580204,WeakSell
62.7298,1.756716,Sell
63.81816,1.112567,WeakSell
56.84172,0.9677978,WeakSell
55.96479,0.9807134,Sell
57.12082,0.5335981,WeakSell
52.4806,0.3965108,WeakSell
52.19358,0.003756428,WeakSell
46.91083,0.2543371,Sell
51.84217,-0.1728859,WeakSell
49.51701,-0.7156237,WeakSell
44.02725,-0.7131379,WeakSell
44.7509,-1.270291,WeakSell
41.43201,-1.314784,WeakSell
39.94513,-1.679498,WeakBuy
38.43179,-1.888646,WeakBuy
35.1003,-1.084368,WeakSell
43.72137,-1.222613,WeakSell
42.42895,-1.195777,WeakSell
43.67976,-1.240108,WeakSell
44.93092,-1.1582,WeakSell
44.98791,-1.111414,WeakSell
44.42405,-1.190335,WeakSell
40.83343,-1.327884,WeakSell
31.0546,-1.272597,WeakSell
30.69877,-1.073859,WeakSell
34.04143,-0.828245,WeakSell
34.64474,-0.9538276,WeakSell
33.01826,-1.034256,WeakSell
31.02275,-1.16678,WeakSell
28.95986,-1.205482,WeakSell
24.92099,-1.539093,WeakSell
23.04429,-1.510697,WeakSell
23.78289,-1.605983,WeakSell
22.18492,-2.053401,WeakBuy
20.56065,-1.797759,WeakSell
25.38193,-1.696035,WeakSell
27.59852,-1.86506,WeakSell
23.01266,-1.277325,WeakSell
33.80523,-1.476375,WeakSell
34.44839,-1.256285,WeakSell
36.29074,-1.153756,WeakSell
39.27804,-2.083944,WeakSell
30.98495,-1.846435,WeakSell
33.10131,-1.617472,WeakSell
35.89966,-1.442546,WeakSell
29.59086,-1.316687,WeakSell
30.87039,-0.9663556,WeakSell
37.19517,-0.8701696,WeakSell
38.35273,-1.002672,WeakSell
35.18785,-0.6345724,WeakSell
40.55921,-0.6771967,WeakSell
39.63173,-0.6696678,WeakSell
40.15426,-0.5902309,WeakSell
40.43163,-0.5245624,Sell
38.83838,-0.4420891,Sell
36.31846,-0.6647156,Sell
34.49261,-1.973136,Sell
25.75376,-2.61601,Sell
23.51712,-2.908587,Sell
22.33109,-3.094893,Sell
22.11674,-3.274588,WeakSell
20.25249,-3.684257,WeakSell
17.48165,-3.573481,WeakSell
16.85765,-3.284415,WeakSell
14.19875,-2.54963,WeakSell
18.62993,-1.785842,Sell
30.2114,-2.092971,WeakSell
23.68738,-2.249531,WeakSell
21.68721,-2.308401,WeakSell
19.07411,-2.463481,WeakSell
16.76836,-2.788868,WeakBuy
14.81127,-3.279,Buy
11.35771,-2.907575,Buy
10.54412,-1.090066,WeakSell
41.92595,-1.099754,WeakSell
40.87082,-1.176531,WeakBuy
38.39283,-1.20926,WeakBuy
36.86687,-1.606168,Buy
32.10043,-1.663321,Buy
29.49215,-1.236046,Buy
35.33333,-1.098787,Buy
36.2236,-0.5682641,WeakBuy
43.92739,-0.4487428,WeakBuy
44.56767,-0.5769734,Buy
41.96082,-0.8634175,StrongBuy
38.37733,-0.6987988,StrongBuy
40.97259,-0.3895621,StrongBuy
44.5868,0.6807652,Buy
54.59391,0.9331882,Buy
55.55577,2.075722,WeakBuy
62.76458,1.747034,Buy
60.54765,1.440394,Buy
58.09469,1.899847,Buy
61.50016,2.830637,WeakBuy
66.66561,2.775391,WeakBuy
67.12553,2.930779,WeakSell
70.53724,2.31028,WeakBuy
67.50887,1.652905,WeakBuy
61.62831,1.766842,WeakBuy
64.47449,1.178594,Buy
59.17195,1.139264,Buy
62.09076,1.448037,WeakBuy
66.43496,1.762071,WeakBuy
66.68405,1.712783,WeakBuy
67.51178,2.154765,WeakSell
73.00671,1.907131,WeakSell
72.91882,1.74179,WeakSell
75.58231,1.862582,Sell
78.69116,1.846411,Sell
79.09385,1.551202,Sell
74.34495,0.9484199,Sell
61.5808,0.3081486,WeakSell
51.90255,0.0620411,WeakBuy
50.22848,0.1359792,WeakBuy
53.40216,0.1763088,WeakSell
54.86405,0.301025,WeakSell
56.74203,-0.2641023,WeakBuy
48.59805,-0.5470011,WeakBuy
46.91118,-1.176138,Buy
40.15189,-0.860509,Buy
45.48427,-1.096642,Buy
45.09723,-0.2179509,WeakBuy
52.7885,-0.1246341,WeakBuy
52.14984,0.2836765,WeakBuy
55.233,0.7827349,WeakSell
57.88862,0.465929,WeakSell
56.37738,0.008838434,WeakBuy
54.08697,0.3119867,WeakBuy
55.50175,1.138139,WeakSell
63.17282,0.2594886,WeakBuy
55.4109,0.338275,WeakSell
54.82779,-0.1159953,WeakBuy
49.81196,-0.05952925,WeakBuy
49.90751,-0.4107466,WeakBuy
43.92519,-0.005791991,WeakBuy
47.12316,0.1402401,WeakBuy
47.56904,0.6259582,WeakSell
49.30004,0.7435611,WeakSell
48.74006,0.9726127,WeakSell
50.43656,0.5517197,WeakBuy
48.99964,1.024642,WeakSell
55.41758,0.5400078,WeakBuy
52.90004,-0.03400519,WeakBuy
48.24685,0.3393809,WeakBuy
50.87663,0.2333869,WeakBuy
49.68467,-0.05064772,WeakBuy
50.44672,0.7415744,WeakBuy
57.12559,0.5731602,WeakBuy
58.91732,1.260927,WeakBuy
61.97089,1.881768,WeakSell
65.58598,0.11269,WeakBuy
51.49741,0.04798106,WeakBuy
51.28084,0.2245066,WeakBuy
50.82637,0.006039179,Buy
48.24062,1.161343,WeakBuy
54.20692,0.757714,Buy
54.27217,2.099868,WeakBuy
58.40786,1.373651,Buy
52.42247,0.7021839,Buy
52.71046,1.592865,Buy
55.74744,1.395457,Buy
57.13747,2.141639,Buy
60.44811,2.444986,Buy
64.4483,3.873359,Buy
69.74097,3.919408,WeakBuy
72.05199,3.185718,Buy
71.22662,3.792518,WeakBuy
75.50751,3.145016,WeakBuy
75.21963,2.669343,WeakBuy
77.36134,3.110213,WeakSell
80.60987,2.073683,WeakBuy
70.97967,1.455318,WeakBuy
64.87467,1.229383,WeakBuy
62.07164,1.837888,WeakBuy
68.51965,1.181558,WeakBuy
60.89015,1.232352,WeakBuy
60.90166,1.03335,Buy
59.21086,1.725347,WeakBuy
65.27998,1.632154,WeakBuy
64.84644,1.724569,WeakSell
70.5489,1.301257,WeakBuy
65.20715,1.169081,WeakBuy
64.31195,1.114683,WeakBuy
65.13974,0.7507131,WeakBuy
58.99758,0.8228662,WeakBuy
61.48821,0.7798966,WeakBuy
60.94953,0.7245098,WeakBuy
62.24094,1.192161,WeakBuy
68.72478,1.497685,WeakSell
71.00364,1.225567,WeakBuy
67.48204,1.560305,WeakSell
69.34496,1.861158,WeakSell
70.72511,1.755435,WeakSell
67.8185,1.260072,WeakSell
60.95917,1.303809,WeakSell
61.48255,2.315668,Sell
65.80936,1.996506,Sell
63.68708,0.8752406,WeakSell
54.52958,1.112424,Sell
54.02491,0.7551339,Sell
53.77326,0.1489989,WeakSell
50.73357,-0.5955057,WeakSell
45.95739,-1.177919,WeakSell
39.27902,-1.168039,WeakSell
42.58491,-1.128908,WeakSell
42.54176,-3.1822,Buy
32.34402,-3.090113,Buy
26.83026,-2.640576,Buy
28.32997,-2.714494,StrongBuy
25.00468,-2.22523,StrongBuy
28.58002,-1.319301,StrongBuy
40.28872,-1.195572,StrongBuy
41.4134,-0.6962963,StrongBuy
49.39925,-0.9816037,StrongBuy
45.27023,-1.145904,StrongBuy
43.29863,-0.3781278,StrongBuy
52.70543,1.702493,WeakBuy
67.4962,1.513779,Buy
65.77143,1.530783,Buy
66.76482,2.24339,WeakBuy
70.72523,1.758725,WeakBuy
65.90367,1.691735,WeakBuy
65.65197,1.76943,WeakBuy
67.47828,1.954999,WeakSell
69.00259,1.755153,WeakBuy
65.99722,1.891214,WeakSell
68.02695,1.547229,WeakSell
65.05348,1.418808,WeakSell
62.9107,1.361832,WeakSell
63.4283,1.16774,WeakBuy
61.36222,1.047304,WeakBuy
61.18147,1.00772,WeakBuy
62.65274,0.9232576,WeakBuy
61.87715,0.6988262,WeakBuy
57.10704,0.9575857,WeakBuy
68.49875,0.9652575,WeakBuy
71.09384,0.9198781,WeakBuy
71.52583,0.8484974,WeakBuy
73.36246,0.7766539,WeakBuy
72.89213,0.6344112,WeakBuy
68.49886,0.6377926,WeakBuy
69.6976,0.6187965,WeakBuy
69.46596,0.8140762,WeakBuy
74.86078,0.8550497,WeakBuy
77.43327,1.001247,WeakBuy
77.12303,1.122754,WeakBuy
69.94276,1.936276,WeakSell
73.26116,1.535434,WeakBuy
68.01686,1.849378,WeakBuy
65.45937,1.441191,WeakBuy
63.11889,0.7003421,WeakBuy
55.84035,0.5594401,WeakBuy
53.60747,0.6235449,WeakBuy
51.50069,1.062925,WeakBuy
55.8915,0.9504396,WeakBuy
51.97963,0.6293239,Buy
52.27849,0.6614685,Buy
53.27122,1.803457,WeakBuy
62.62046,1.036766,Buy
57.73718,1.701021,Buy
64.10667,2.482248,WeakBuy
69.23693,2.814907,WeakBuy
72.57935,2.980683,WeakBuy
78.18803,2.685934,WeakBuy
76.79555,3.210175,WeakBuy
79.79559,3.145018,WeakSell
81.45351,2.54609,WeakSell
79.18813,1.828024,WeakBuy
70.59026,2.027483,WeakSell
74.59556,1.645932,WeakBuy
70.0752,1.453107,WeakBuy
68.20472,1.312122,WeakBuy
65.61227,1.004004,WeakBuy
60.19709,0.7581722,WeakBuy
55.82738,1.358145,WeakBuy
63.79892,1.146486,WeakBuy
60.32285,0.8924605,WeakBuy
58.29947,1.379543,WeakBuy
64.06148,1.023663,WeakBuy
60.81126,0.9654478,WeakBuy
63.23779,0.8187029,Buy
62.40625,1.051222,Buy
65.96018,0.9707763,Buy
65.20464,1.86226,WeakBuy
73.20041,2.114506,WeakBuy
76.32807,2.511016,WeakSell
79.02546,2.064786,WeakBuy
73.54317,1.684489,WeakBuy
70.66246,1.982435,WeakBuy
72.29319,2.44322,WeakSell
74.14136,1.856172,WeakBuy
67.20725,1.372924,WeakBuy
61.36323,1.730473,WeakBuy
64.40176,0.3688453,Buy
49.55707,0.7109187,WeakBuy
51.81425,1.144033,WeakBuy
55.87122,0.9277011,WeakBuy
55.7047,0.8801615,Buy
54.69779,0.5052196,Buy
52.0419,1.095458,Buy
58.10395,1.497324,Buy
62.04541,0.9792858,Buy
58.66586,1.664406,Buy
64.73232,2.320083,WeakBuy
67.76777,2.295215,WeakBuy
69.16178,2.409613,WeakBuy
71.95968,2.420446,WeakBuy
72.33647,1.876379,WeakBuy
68.76003,1.579736,WeakBuy
66.68542,0.81558,Buy
58.20962,1.710302,Buy
64.18395,1.781231,Buy
65.13515,0.9819229,Buy
56.00175,1.535371,Buy
59.07096,1.804145,Buy
60.06713,2.057766,Buy
63.19704,2.085236,Buy
65.42474,2.112273,Buy
65.9604,2.145404,Buy
66.40089,1.754293,StrongBuy
65.04652,3.070738,WeakBuy
75.3626,2.214939,Buy
68.86758,1.985537,Buy
72.7687,2.147672,Buy
74.7362,2.622451,WeakBuy
78.10418,2.735588,WeakSell
80.46293,2.542571,WeakSell
81.02134,2.208135,WeakSell
80.72778,2.081278,WeakSell
80.31569,2.230984,Sell
81.61319,1.544202,WeakSell
70.51291,1.197812,WeakSell
64.27927,1.432675,Sell
66.62337,0.5990164,WeakBuy
53.42803,0.8169024,WeakSell
56.25669,0.5666222,WeakSell
53.06028,0.2701406,WeakBuy
50.68365,0.7299126,WeakSell
57.10385,0.929673,Sell
61.39804,0.8355755,Sell
59.71882,0.5740489,Sell
56.82766,0.6714981,Sell
60.57582,0.7428325,StrongSell
61.44605,-0.09737605,Sell
51.56132,-1.307325,WeakBuy
42.02727,-1.202914,WeakSell
44.16176,-1.291402,WeakSell
44.20256,-1.35535,WeakSell
44.18542,-2.181692,WeakBuy
39.89497,-2.800868,Buy
31.71892,-3.128254,StrongBuy
29.87779,-2.58779,StrongBuy
31.16077,-1.249572,Buy
43.83998,-0.9901749,Buy
44.32128,-1.039588,StrongBuy
42.10236,-0.4504898,Buy
47.9904,-0.6547859,StrongBuy
45.61718,-0.6306678,StrongBuy
45.02945,0.4293666,Buy
54.09117,1.066175,WeakBuy
60.34315,1.250447,WeakBuy
61.64032,1.476439,WeakBuy
61.73059,1.594273,WeakBuy
66.13754,1.680733,WeakSell
65.68182,1.396659,WeakBuy
63.41243,1.706341,WeakSell
67.10387,1.85226,Sell
66.87387,1.636721,Sell
63.85417,1.566372,Sell
63.44481,0.9799938,WeakSell
54.57344,0.9442872,WeakSell
53.30137,0.7666375,WeakSell
50.02829,1.060555,Sell
57.24338,0.9892318,Sell
60.69169,1.071792,Sell
62.05339,0.8242716,Sell
58.24849,0.648539,Sell
55.95073,0.6507766,Sell
59.99538,0.2726149,Sell
56.09359,0.02609472,Sell
55.24936,-0.06932309,WeakSell
55.45999,-0.42059,WeakSell
47.3706,-0.9625601,WeakBuy
42.43349,-1.273358,WeakBuy
41.71766,-1.41279,WeakBuy
39.06224,-1.581905,WeakBuy
40.53889,-1.336517,WeakBuy
45.64502,-1.807346,Buy
35.6566,-2.44258,Buy
27.40812,-2.494392,StrongBuy
25.15859,-1.43322,Buy
38.69674,-1.001067,Buy
43.30247,-0.5987296,WeakBuy
47.67421,-0.1845703,WeakBuy
53.15417,-0.2988706,WeakBuy
49.30309,-0.1298323,WeakBuy
49.39201,0.3278262,WeakSell
54.43984,0.4204315,WeakSell
54.02859,0.3147446,WeakSell
54.40799,0.7810395,WeakSell
58.02324,0.1699303,WeakBuy
50.56836,0.02235577,WeakBuy
46.11832,0.06949297,WeakBuy
46.0307,-0.1995346,Buy
41.20091,-0.7977521,Buy
36.15536,0.4326667,Buy
48.39124,0.8060337,WeakBuy
50.09443,0.6846464,Buy
50.18442,1.0856,WeakBuy
53.66399,1.567511,WeakBuy
57.09112,1.999456,WeakBuy
61.66988,1.688002,WeakBuy
61.94452,1.99088,WeakBuy
65.97145,1.773757,WeakBuy
65.92468,1.682932,WeakBuy
66.63414,1.426665,WeakBuy
64.05787,1.13344,WeakBuy
62.9726,1.056852,WeakBuy
66.04906,0.7934034,WeakBuy
64.5799,0.4102538,Buy
56.26569,1.062186,Buy
60.65837,1.496758,WeakBuy
62.43007,1.619594,WeakBuy
61.96588,1.224147,WeakBuy
59.3952,2.038498,WeakBuy
64.7585,1.736938,WeakBuy
61.5709,1.307284,WeakBuy
57.96095,1.449156,WeakBuy
60.66237,0.7708555,Buy
52.6245,1.053308,Buy
58.84221,1.558618,WeakBuy
64.37654,1.589671,WeakBuy
65.41654,1.985091,WeakBuy
70.40179,2.123139,WeakBuy
75.76899,1.98326,WeakBuy
73.33511,1.640765,WeakBuy
66.66819,2.044394,WeakBuy
70.83096,2.257731,WeakBuy
72.34422,1.962713,WeakBuy
69.12521,2.321792,WeakSell
71.06101,1.744785,WeakBuy
66.18332,1.60602,WeakBuy
64.82234,1.795252,WeakBuy
67.5229,1.395757,WeakBuy
62.78561,1.426612,WeakBuy
64.57456,1.337947,WeakBuy
65.83391,1.748817,WeakSell
70.40806,1.432472,WeakBuy
67.98522,1.525625,WeakSell
71.88832,1.376588,WeakBuy
69.03768,1.231798,WeakBuy
65.91151,0.9512154,WeakBuy
61.2253,1.050086,WeakBuy
64.59743,1.099147,WeakSell
63.36133,1.691043,WeakSell
70.09583,1.531548,WeakSell
71.24152,1.339705,WeakSell
68.7045,1.484854,WeakSell
74.45501,1.117068,WeakSell
67.80087,0.007137237,WeakBuy
50.64924,-0.2942834,WeakBuy
