Date,Price,Open,High,Low,Change
1999-03-15,1.0943,1.0894,1.096,1.0882,0.28%
1999-03-12,1.0912,1.1049,1.105,1.0893,-1.08%
1999-03-11,1.1031,1.0941,1.1061,1.0796,0.79%
1999-03-10,1.0945,1.0888,1.0978,1.0877,0.54%
1999-03-09,1.0886,1.0886,1.092,1.0856,0.01%
1999-03-08,1.0885,1.0824,1.0929,1.0803,0.48%
1999-03-05,1.0833,1.0802,1.0867,1.0781,0.23%
1999-03-04,1.0808,1.0877,1.088,1.0787,-0.68%
1999-03-03,1.0882,1.0945,1.0949,1.0873,-0.48%
1999-03-02,1.0934,1.0894,1.0938,1.0854,0.40%
1999-03-01,1.089,1.0987,1.1027,1.0885,-1.22%
1999-02-26,1.1025,1.1035,1.1046,1.095,-0.15%
1999-02-25,1.1042,1.1002,1.1079,1.0977,0.38%
1999-02-24,1.1,1.1008,1.1048,1.0924,-0.07%
1999-02-23,1.1008,1.1025,1.1082,1.0938,-0.24%
1999-02-22,1.1035,1.1073,1.1077,1.0966,-0.38%
1999-02-19,1.1077,1.1199,1.1213,1.1053,-1.10%
1999-02-18,1.12,1.1238,1.128,1.1183,-0.41%
1999-02-17,1.1246,1.1206,1.1269,1.1195,0.39%
1999-02-16,1.1202,1.1225,1.1239,1.1157,-0.20%
1999-02-15,1.1224,1.1298,1.1304,1.1219,-0.73%
1999-02-12,1.1306,1.123,1.1308,1.1213,0.85%
1999-02-11,1.1211,1.1322,1.1338,1.1211,-1.05%
1999-02-10,1.133,1.1316,1.1366,1.127,0.21%
1999-02-09,1.1306,1.1322,1.1346,1.1277,-0.16%
1999-02-08,1.1324,1.1265,1.133,1.1216,0.51%
1999-02-05,1.1267,1.1341,1.1374,1.125,-0.61%
1999-02-04,1.1336,1.1309,1.1349,1.1246,0.27%
1999-02-03,1.1305,1.1347,1.1362,1.1292,-0.41%
1999-02-02,1.1351,1.1307,1.1366,1.1282,0.42%
1999-02-01,1.1303,1.1389,1.1397,1.1281,-0.55%
1999-01-29,1.1366,1.142,1.1433,1.1338,-0.47%
1999-01-28,1.142,1.1442,1.1471,1.1377,-0.20%
1999-01-27,1.1443,1.1566,1.1568,1.141,-1.04%
1999-01-26,1.1563,1.1558,1.1597,1.1553,0.09%
1999-01-25,1.1553,1.1585,1.1615,1.155,-0.32%
1999-01-22,1.159,1.1602,1.1629,1.1559,-0.09%
1999-01-21,1.16,1.1563,1.1622,1.1545,0.33%
1999-01-20,1.1562,1.1614,1.1614,1.1537,-0.40%
1999-01-19,1.1608,1.1608,1.1643,1.1562,-0.09%
1999-01-18,1.1618,1.1568,1.162,1.1557,0.53%
1999-01-15,1.1557,1.1684,1.1751,1.1553,-1.21%
1999-01-14,1.1698,1.1671,1.173,1.1612,0.21%
1999-01-13,1.1673,1.1573,1.1793,1.1551,0.87%
1999-01-12,1.1572,1.1504,1.1576,1.1443,0.61%
1999-01-11,1.1502,1.1568,1.161,1.1488,-0.63%
1999-01-08,1.1575,1.1716,1.1738,1.1537,-1.14%
1999-01-07,1.1709,1.1627,1.177,1.1608,0.78%
1999-01-06,1.1618,1.1764,1.1816,1.1553,-1.24%
1999-01-05,1.1764,1.1833,1.1869,1.1725,-0.53%
1999-01-04,1.1827,1.1742,1.1909,1.1698,0.89%
1998-12-31,1.1723,1.1663,1.1742,1.1646,0.36%
1998-12-30,1.1681,1.1734,1.1761,1.1675,-0.50%
1998-12-29,1.174,1.1718,1.1774,1.1704,0.20%
1998-12-28,1.1716,1.1675,1.1716,1.1665,0.37%
1998-12-25,1.1673,1.1673,1.1673,1.1673,0.00%
1998-12-24,1.1673,1.1715,1.1721,1.1665,-0.46%
1998-12-23,1.1727,1.1748,1.1775,1.1714,-0.23%
1998-12-22,1.1754,1.1761,1.177,1.1705,-0.05%
1998-12-21,1.176,1.1845,1.1847,1.1723,-0.31%
1998-12-18,1.1797,1.1799,1.1867,1.177,0.13%
1998-12-17,1.1782,1.1773,1.1832,1.177,-0.01%
1998-12-16,1.1783,1.184,1.1885,1.1777,-0.41%
1998-12-15,1.1832,1.1927,1.1935,1.1826,-0.68%
1998-12-14,1.1913,1.1927,1.1958,1.1844,0.06%
1998-12-11,1.1906,1.189,1.1924,1.1835,0.18%
1998-12-10,1.1885,1.1752,1.1885,1.1751,1.10%
1998-12-09,1.1756,1.1771,1.1787,1.1729,-0.08%
1998-12-08,1.1765,1.1679,1.1776,1.1662,0.70%
1998-12-07,1.1683,1.174,1.1743,1.1661,-0.28%
1998-12-04,1.1716,1.1789,1.1789,1.1663,-0.33%
1998-12-03,1.1755,1.174,1.1801,1.1653,0.16%
1998-12-02,1.1736,1.1674,1.1756,1.1626,0.67%
1998-12-01,1.1658,1.16,1.1702,1.1577,0.49%
1998-11-30,1.1601,1.1499,1.1619,1.1482,0.98%
1998-11-27,1.1488,1.1562,1.157,1.1459,-0.47%
1998-11-26,1.1542,1.1553,1.1562,1.1514,-0.06%
1998-11-25,1.1549,1.1564,1.1591,1.1521,-0.09%
1998-11-24,1.1559,1.1542,1.1559,1.148,0.08%
1998-11-23,1.155,1.1612,1.1623,1.1487,-0.58%
1998-11-20,1.1617,1.1667,1.1681,1.1611,-0.45%
1998-11-19,1.1669,1.1729,1.1769,1.1655,-0.58%
1998-11-18,1.1737,1.179,1.183,1.1737,-0.40%
1998-11-17,1.1784,1.1797,1.1849,1.176,-0.14%
1998-11-16,1.18,1.17,1.1835,1.1686,1.07%
1998-11-13,1.1675,1.1669,1.169,1.1615,0.03%
1998-11-12,1.1671,1.1722,1.1722,1.1588,-0.49%
1998-11-11,1.1728,1.1688,1.1735,1.1666,0.33%
1998-11-10,1.169,1.1652,1.1705,1.1619,0.34%
1998-11-09,1.165,1.1718,1.1758,1.1599,-0.81%
1998-11-06,1.1745,1.1811,1.1842,1.1733,-0.61%
1998-11-05,1.1817,1.1772,1.1861,1.1766,0.37%
1998-11-04,1.1773,1.1825,1.1846,1.1736,-0.41%
1998-11-03,1.1821,1.187,1.187,1.178,-0.41%
1998-11-02,1.187,1.1907,1.1943,1.1866,-0.14%
1998-10-30,1.1887,1.1897,1.193,1.1847,-0.15%
1998-10-29,1.1905,1.1887,1.1967,1.1879,0.19%
1998-10-28,1.1883,1.1885,1.1945,1.1863,-0.05%
1998-10-27,1.1889,1.1827,1.1903,1.1804,0.12%
1998-10-26,1.1875,1.194,1.197,1.187,-1.17%
1998-10-23,1.2015,1.201,1.2038,1.1969,0.03%
1998-10-22,1.2011,1.1904,1.2025,1.1887,0.43%
1998-10-21,1.1959,1.2028,1.2087,1.1923,-0.53%
1998-10-20,1.2023,1.2055,1.2086,1.1984,-0.14%
1998-10-19,1.204,1.2187,1.2213,1.2022,-1.04%
1998-10-16,1.2167,1.2185,1.2241,1.21,0.85%
1998-10-15,1.2064,1.2038,1.217,1.2015,0.54%
1998-10-14,1.1999,1.2065,1.2092,1.1957,-0.38%
1998-10-13,1.2045,1.209,1.2149,1.1974,0.54%
1998-10-12,1.198,1.2104,1.2183,1.1962,-1.11%
1998-10-09,1.2115,1.207,1.2213,1.2025,-1.06%
1998-10-08,1.2245,1.225,1.2287,1.2177,0.56%
1998-10-07,1.2177,1.2073,1.2293,1.2027,0.74%
1998-10-06,1.2087,1.2079,1.2138,1.1972,0.28%
1998-10-05,1.2053,1.2015,1.2098,1.1983,0.80%
1998-10-02,1.1957,1.1942,1.2073,1.1885,0.25%
1998-10-01,1.1927,1.1782,1.1947,1.177,1.12%
1998-09-30,1.1795,1.1779,1.1799,1.1698,0.14%
1998-09-29,1.1779,1.1748,1.1797,1.1684,0.26%
1998-09-28,1.1748,1.169,1.1785,1.1626,0.26%
1998-09-25,1.1718,1.1744,1.1831,1.1684,-0.18%
1998-09-24,1.1739,1.1719,1.1756,1.1631,0.38%
1998-09-23,1.1695,1.1669,1.1702,1.1563,0.14%
1998-09-22,1.1679,1.1622,1.1698,1.156,0.52%
1998-09-21,1.1619,1.1617,1.1764,1.1604,-0.05%
1998-09-18,1.1625,1.1613,1.1701,1.1509,0.26%
1998-09-17,1.1595,1.1634,1.1763,1.1582,-0.12%
1998-09-16,1.1609,1.1637,1.1684,1.1516,0.03%
1998-09-15,1.1605,1.1582,1.1666,1.1531,0.15%
1998-09-14,1.1588,1.1594,1.1643,1.1499,0.01%
1998-09-11,1.1587,1.1676,1.1763,1.1576,-0.69%
1998-09-10,1.1667,1.1488,1.1685,1.1473,1.94%
1998-09-09,1.1445,1.1352,1.1445,1.1285,0.82%
1998-09-08,1.1352,1.1395,1.1418,1.1324,-0.53%
1998-09-07,1.1412,1.137,1.1484,1.1313,0.27%
1998-09-04,1.1381,1.1409,1.1409,1.1298,-0.14%
1998-09-03,1.1397,1.128,1.1471,1.128,1.06%
1998-09-02,1.1278,1.126,1.13,1.1217,0.19%
1998-09-01,1.1257,1.1227,1.1351,1.1193,-0.40%
1998-08-31,1.1302,1.1155,1.1302,1.1104,1.21%
1998-08-28,1.1167,1.1001,1.1167,1.0975,1.66%
1998-08-27,1.0985,1.0945,1.1019,1.0894,0.45%
1998-08-26,1.0936,1.0989,1.0989,1.09,-0.37%
1998-08-25,1.0977,1.1007,1.1017,1.0957,-0.15%
1998-08-24,1.0993,1.0955,1.1009,1.0949,0.08%
1998-08-21,1.0984,1.0977,1.1008,1.094,0.12%
1998-08-20,1.0971,1.0976,1.1017,1.094,0.03%
1998-08-19,1.0968,1.0955,1.0977,1.0919,0.22%
1998-08-18,1.0944,1.0993,1.1012,1.0939,-0.35%
1998-08-17,1.0982,1.0968,1.1005,1.0877,0.30%
1998-08-14,1.0949,1.1058,1.1058,1.0928,-0.92%
1998-08-13,1.1051,1.101,1.1063,1.0981,-0.48%
1998-08-12,1.1104,1.1071,1.1127,1.1071,0.37%
1998-08-11,1.1063,1.1086,1.1091,1.1024,-0.15%
1998-08-10,1.108,1.1063,1.11,1.1046,-0.07%
1998-08-07,1.1088,1.111,1.1137,1.1064,-0.21%
1998-08-06,1.1111,1.1123,1.1165,1.1107,-0.11%
1998-08-05,1.1123,1.1151,1.1155,1.1104,0.03%
1998-08-04,1.112,1.1037,1.1123,1.1025,0.77%
1998-08-03,1.1035,1.11,1.11,1.1005,-0.54%
1998-07-31,1.1095,1.1071,1.1095,1.104,0.29%
1998-07-30,1.1063,1.1132,1.117,1.106,-0.56%
1998-07-29,1.1125,1.1145,1.1166,1.109,-0.16%
1998-07-28,1.1143,1.1055,1.1151,1.1046,0.81%
1998-07-27,1.1053,1.1107,1.111,1.1053,-0.39%
1998-07-24,1.1096,1.1066,1.1115,1.1042,0.47%
1998-07-23,1.1044,1.1028,1.1045,1.0994,0.08%
1998-07-22,1.1035,1.1065,1.1071,1.1002,-0.15%
1998-07-21,1.1052,1.1066,1.1087,1.1019,-0.24%
1998-07-20,1.1079,1.1109,1.1118,1.1057,0.28%
1998-07-17,1.1048,1.1042,1.1088,1.1019,-0.08%
1998-07-16,1.1057,1.1002,1.1064,1.098,0.67%
1998-07-15,1.0983,1.0961,1.0997,1.0941,0.17%
1998-07-14,1.0964,1.1001,1.1004,1.0945,-0.17%
1998-07-13,1.0983,1.0888,1.0991,1.0888,0.87%
1998-07-10,1.0888,1.083,1.0888,1.0804,0.51%
1998-07-09,1.0833,1.0902,1.0902,1.079,-0.44%
1998-07-08,1.0881,1.0905,1.0917,1.0845,-0.15%
1998-07-07,1.0897,1.0941,1.0941,1.0876,-0.21%
1998-07-06,1.092,1.0891,1.0955,1.0875,0.37%
1998-07-03,1.088,1.0903,1.0935,1.0872,-0.04%
1998-07-02,1.0884,1.0905,1.092,1.0844,-0.10%
1998-07-01,1.0895,1.0955,1.0975,1.0865,-0.52%
1998-06-30,1.0952,1.0955,1.0987,1.092,0.09%
1998-06-29,1.0942,1.0927,1.0962,1.09,0.00%
1998-06-26,1.0942,1.1011,1.105,1.0907,-0.65%
1998-06-25,1.1014,1.1009,1.104,1.0975,0.24%
1998-06-24,1.0988,1.0965,1.1013,1.095,0.04%
1998-06-23,1.0984,1.1022,1.1063,1.0957,-0.35%
1998-06-22,1.1023,1.1046,1.1046,1.097,-0.35%
1998-06-19,1.1062,1.1036,1.1103,1.1022,0.25%
1998-06-18,1.1034,1.1075,1.11,1.1012,-0.27%
1998-06-17,1.1064,1.1,1.1079,1.099,0.72%
1998-06-16,1.0985,1.087,1.1006,1.087,0.66%
1998-06-15,1.0913,1.0941,1.0941,1.0866,-0.22%
1998-06-12,1.0937,1.0911,1.0966,1.0894,0.35%
1998-06-11,1.0899,1.0975,1.0995,1.0899,-0.74%
1998-06-10,1.098,1.1077,1.1082,1.0955,-0.86%
1998-06-09,1.1075,1.1073,1.1118,1.105,0.00%
1998-06-08,1.1075,1.109,1.1113,1.1068,-0.27%
1998-06-05,1.1105,1.1147,1.117,1.1074,-0.27%
1998-06-04,1.1135,1.1132,1.1181,1.11,0.00%
1998-06-03,1.1135,1.1079,1.1138,1.1077,0.59%
1998-06-02,1.107,1.1069,1.1092,1.1045,-0.08%
1998-06-01,1.1079,1.105,1.1098,1.1026,0.45%
1998-05-29,1.1029,1.1061,1.1073,1.0992,-0.34%
1998-05-28,1.1067,1.1058,1.1103,1.101,0.16%
1998-05-27,1.1049,1.112,1.1187,1.1008,-0.67%
1998-05-26,1.1123,1.1162,1.1175,1.1096,-0.13%
1998-05-25,1.1138,1.1183,1.1183,1.1127,-0.95%
1998-05-22,1.1245,1.1218,1.1248,1.119,0.56%
1998-05-21,1.1182,1.1142,1.1211,1.112,0.58%
1998-05-20,1.1117,1.1075,1.114,1.1048,0.63%
1998-05-19,1.1047,1.1035,1.1061,1.1023,0.16%
1998-05-18,1.1029,1.104,1.1052,1.0995,-0.01%
1998-05-15,1.103,1.1082,1.1084,1.1013,-0.38%
1998-05-14,1.1072,1.108,1.1103,1.1041,0.02%
1998-05-13,1.107,1.11,1.1117,1.1055,-0.14%
1998-05-12,1.1085,1.1084,1.1122,1.1067,0.06%
1998-05-11,1.1078,1.1137,1.116,1.1056,-0.40%
1998-05-08,1.1123,1.1152,1.1161,1.108,-0.18%
1998-05-07,1.1143,1.1168,1.1199,1.1123,-0.21%
1998-05-06,1.1166,1.1143,1.1183,1.1109,0.10%
1998-05-05,1.1155,1.1088,1.1167,1.1073,0.47%
1998-05-04,1.1103,1.1023,1.1103,1.1023,0.14%
1998-05-01,1.1087,1.1028,1.114,1.1012,0.61%
1998-04-30,1.102,1.1021,1.1055,1.0999,0.07%
1998-04-29,1.1012,1.1034,1.1035,1.0959,-0.05%
1998-04-28,1.1018,1.1055,1.1063,1.1005,-0.31%
1998-04-27,1.1052,1.1058,1.109,1.0995,0.19%
1998-04-24,1.1031,1.0995,1.104,1.0987,0.30%
1998-04-23,1.0998,1.1038,1.1059,1.0967,-0.23%
1998-04-22,1.1023,1.1035,1.1093,1.1006,-0.24%
1998-04-21,1.1049,1.1003,1.1078,1.1003,0.42%
1998-04-20,1.1003,1.0955,1.1017,1.0932,0.26%
1998-04-17,1.0974,1.0997,1.1031,1.095,-0.16%
1998-04-16,1.0992,1.1,1.1,1.0923,-0.09%
1998-04-15,1.1002,1.1005,1.1042,1.0965,0.05%
1998-04-14,1.0997,1.0873,1.1017,1.0867,1.11%
1998-04-13,1.0876,1.0882,1.089,1.0843,-0.06%
1998-04-10,1.0882,1.087,1.092,1.087,0.11%
1998-04-09,1.087,1.0924,1.0945,1.0851,-0.59%
1998-04-08,1.0935,1.0818,1.096,1.0805,1.11%
1998-04-07,1.0815,1.0818,1.0827,1.0769,0.22%
1998-04-06,1.0791,1.0777,1.0798,1.0755,0.41%
1998-04-03,1.0747,1.0736,1.077,1.07,0.22%
1998-04-02,1.0723,1.0742,1.077,1.0709,-0.13%
1998-04-01,1.0737,1.0762,1.0776,1.0712,-0.29%
1998-03-31,1.0768,1.077,1.0783,1.0717,0.03%
1998-03-30,1.0765,1.0872,1.0872,1.075,-1.06%
1998-03-27,1.088,1.0916,1.0925,1.0854,-0.31%
1998-03-26,1.0914,1.0874,1.0926,1.082,0.43%
1998-03-25,1.0867,1.0862,1.0893,1.0828,0.06%
1998-03-24,1.086,1.089,1.089,1.0838,-0.29%
1998-03-23,1.0892,1.085,1.0892,1.0814,0.41%
1998-03-20,1.0847,1.0843,1.0871,1.0808,0.02%
1998-03-19,1.0845,1.086,1.0882,1.0831,-0.20%
1998-03-18,1.0867,1.0899,1.091,1.0838,-0.34%
1998-03-17,1.0904,1.0924,1.0955,1.0878,-0.02%
1998-03-16,1.0906,1.0933,1.0933,1.087,-0.05%
1998-03-13,1.0912,1.0855,1.0951,1.0803,0.57%
1998-03-12,1.085,1.083,1.0865,1.0797,0.22%
1998-03-11,1.0826,1.0827,1.0838,1.077,-0.04%
1998-03-10,1.083,1.0833,1.0836,1.0794,-0.03%
1998-03-09,1.0833,1.0819,1.0847,1.079,0.31%
1998-03-06,1.08,1.0796,1.0841,1.0762,0.07%
1998-03-05,1.0792,1.0915,1.0941,1.078,-0.85%
1998-03-04,1.0884,1.0929,1.0945,1.0858,-0.45%
1998-03-03,1.0933,1.0907,1.0951,1.0864,0.28%
1998-03-02,1.0903,1.0917,1.0981,1.0884,0.17%
1998-02-27,1.0884,1.0893,1.0937,1.0869,-0.09%
1998-02-26,1.0894,1.0879,1.0921,1.0835,0.11%
1998-02-25,1.0882,1.0984,1.1015,1.087,-1.05%
1998-02-24,1.0997,1.0988,1.1011,1.093,-0.06%
1998-02-23,1.1004,1.088,1.1035,1.0828,1.28%
1998-02-20,1.0865,1.0893,1.0893,1.0828,-0.21%
1998-02-19,1.0888,1.083,1.09,1.0821,0.29%
1998-02-18,1.0857,1.0829,1.0878,1.078,0.23%
1998-02-17,1.0832,1.0872,1.0901,1.0809,-0.46%
1998-02-16,1.0882,1.0865,1.0885,1.0819,0.14%
1998-02-13,1.0867,1.0911,1.0916,1.0805,-0.49%
1998-02-12,1.092,1.0845,1.093,1.0838,0.63%
1998-02-11,1.0852,1.0903,1.0919,1.0797,-0.47%
1998-02-10,1.0903,1.086,1.091,1.0849,0.53%
1998-02-09,1.0846,1.0865,1.0909,1.083,-0.52%
1998-02-06,1.0903,1.102,1.1028,1.088,-1.17%
1998-02-05,1.1032,1.0943,1.105,1.0924,0.70%
1998-02-04,1.0955,1.0882,1.0965,1.083,0.57%
1998-02-03,1.0893,1.0865,1.0905,1.0803,-0.11%
1998-02-02,1.0905,1.0815,1.0905,1.0778,1.07%
1998-01-30,1.079,1.0792,1.0865,1.0771,-0.08%
1998-01-29,1.0799,1.087,1.0927,1.0785,-0.73%
1998-01-28,1.0878,1.1021,1.1021,1.0877,-1.31%
1998-01-27,1.1022,1.0991,1.1055,1.0985,0.28%
1998-01-26,1.0991,1.109,1.1196,1.0963,-0.83%
1998-01-23,1.1083,1.0933,1.1115,1.0932,1.44%
1998-01-22,1.0926,1.085,1.0967,1.085,0.72%
1998-01-21,1.0848,1.0765,1.086,1.0735,0.40%
1998-01-20,1.0805,1.0812,1.083,1.077,0.31%
1998-01-19,1.0772,1.0806,1.0813,1.0705,-0.09%
1998-01-16,1.0782,1.0793,1.0841,1.0776,-0.15%
1998-01-15,1.0798,1.0859,1.088,1.0765,-0.42%
1998-01-14,1.0843,1.0862,1.0877,1.0799,-0.16%
1998-01-13,1.086,1.0851,1.0905,1.0828,0.18%
1998-01-12,1.084,1.0815,1.0901,1.0805,0.05%
1998-01-09,1.0835,1.0849,1.0931,1.0813,-0.07%
1998-01-08,1.0843,1.0827,1.0895,1.0782,0.06%
1998-01-07,1.0836,1.0785,1.087,1.0773,0.26%
1998-01-06,1.0808,1.083,1.088,1.0785,-0.25%
1998-01-05,1.0835,1.0966,1.0997,1.08,-1.12%
1998-01-02,1.0958,1.0968,1.0971,1.0934,-0.30%
1997-12-31,1.0991,1.105,1.1065,1.0983,-0.59%
1997-12-30,1.1056,1.1075,1.1075,1.098,-0.01%
1997-12-29,1.1057,1.1165,1.1169,1.105,-0.88%
1997-12-26,1.1155,1.1158,1.1162,1.1137,0.02%
1997-12-25,1.1153,1.1149,1.1153,1.1149,0.02%
1997-12-24,1.1151,1.1133,1.1165,1.1116,0.10%
1997-12-23,1.114,1.1096,1.1157,1.1055,0.32%
1997-12-22,1.1105,1.1118,1.113,1.1079,-0.31%
1997-12-19,1.114,1.1143,1.1195,1.1105,0.00%
1997-12-18,1.114,1.1111,1.1155,1.11,0.11%
1997-12-17,1.1128,1.1112,1.1215,1.1075,0.42%
1997-12-16,1.1081,1.1107,1.1127,1.1035,-0.23%
1997-12-15,1.1107,1.111,1.1155,1.1097,-0.14%
1997-12-12,1.1123,1.123,1.123,1.112,-0.98%
1997-12-11,1.1233,1.1073,1.1235,1.1073,1.41%
1997-12-10,1.1077,1.1045,1.1103,1.102,0.24%
1997-12-09,1.105,1.1075,1.1093,1.1015,-0.20%
1997-12-08,1.1072,1.1108,1.1123,1.1066,-0.37%
1997-12-05,1.1113,1.118,1.1197,1.1086,-0.69%
1997-12-04,1.119,1.1207,1.121,1.1155,0.03%
1997-12-03,1.1187,1.1157,1.1222,1.114,0.37%
1997-12-02,1.1146,1.116,1.1214,1.1146,-0.11%
1997-12-01,1.1158,1.1228,1.1237,1.1137,-0.64%
1997-11-28,1.123,1.122,1.1253,1.1185,0.11%
1997-11-27,1.1218,1.1253,1.1253,1.1164,-0.21%
1997-11-26,1.1242,1.1326,1.1349,1.1225,-0.70%
1997-11-25,1.1321,1.1415,1.1415,1.132,-0.67%
1997-11-24,1.1397,1.1402,1.1458,1.1391,-0.07%
1997-11-21,1.1405,1.1388,1.1415,1.1319,0.03%
1997-11-20,1.1402,1.143,1.1478,1.1381,-0.29%
1997-11-19,1.1435,1.1471,1.1473,1.1365,-0.13%
1997-11-18,1.145,1.1444,1.1483,1.1421,0.11%
1997-11-17,1.1437,1.1439,1.1458,1.1364,-0.07%
1997-11-14,1.1445,1.1474,1.1483,1.1396,-0.11%
1997-11-13,1.1458,1.1524,1.1529,1.1441,-0.55%
1997-11-12,1.1521,1.1552,1.1597,1.1443,-0.38%
1997-11-11,1.1565,1.158,1.164,1.1534,-0.11%
1997-11-10,1.1578,1.1562,1.1578,1.1452,0.16%
1997-11-07,1.1559,1.1458,1.1599,1.1439,0.86%
1997-11-06,1.1461,1.1486,1.1505,1.1413,-0.31%
1997-11-05,1.1497,1.1428,1.1515,1.1395,0.38%
1997-11-04,1.1453,1.1389,1.1487,1.138,0.81%
1997-11-03,1.1361,1.1405,1.1405,1.1309,-0.60%
1997-10-31,1.143,1.1482,1.1487,1.1359,-0.16%
1997-10-30,1.1448,1.1406,1.1496,1.1368,0.33%
1997-10-29,1.141,1.1328,1.1418,1.127,0.86%
1997-10-28,1.1313,1.1242,1.1513,1.1242,0.67%
1997-10-27,1.1238,1.1112,1.1238,1.111,1.22%
1997-10-24,1.1103,1.1138,1.1146,1.1031,-0.44%
1997-10-23,1.1152,1.1048,1.117,1.1012,0.94%
1997-10-22,1.1048,1.103,1.109,1.1005,0.21%
1997-10-21,1.1025,1.113,1.1133,1.1005,-0.85%
1997-10-20,1.1119,1.1114,1.1131,1.1073,0.11%
1997-10-17,1.1107,1.1242,1.1242,1.1061,-1.18%
1997-10-16,1.124,1.1225,1.1266,1.1203,0.05%
1997-10-15,1.1234,1.1209,1.124,1.115,0.29%
1997-10-14,1.1202,1.1207,1.1235,1.1152,-0.05%
1997-10-13,1.1208,1.1189,1.1218,1.1139,0.15%
1997-10-10,1.1191,1.123,1.1269,1.1146,-0.36%
1997-10-09,1.1231,1.1203,1.1291,1.1157,0.21%
1997-10-08,1.1207,1.1149,1.122,1.1113,0.54%
1997-10-07,1.1147,1.114,1.1223,1.1115,-0.01%
1997-10-06,1.1148,1.1155,1.1183,1.1091,-0.07%
1997-10-03,1.1156,1.106,1.1167,1.1015,0.86%
1997-10-02,1.1061,1.1025,1.1101,1.1009,0.12%
1997-10-01,1.1048,1.1117,1.1162,1.1018,-0.67%
1997-09-30,1.1122,1.1126,1.1138,1.1038,0.02%
1997-09-29,1.112,1.1115,1.118,1.1095,-0.14%
1997-09-26,1.1136,1.1153,1.1211,1.1075,-0.04%
1997-09-25,1.114,1.1072,1.115,1.1018,0.66%
1997-09-24,1.1067,1.0946,1.1094,1.0946,1.04%
1997-09-23,1.0953,1.0962,1.0997,1.0894,-0.14%
1997-09-22,1.0968,1.1063,1.1079,1.0912,-0.72%
1997-09-19,1.1048,1.1029,1.1094,1.0993,0.21%
1997-09-18,1.1025,1.1063,1.1122,1.1011,-0.35%
1997-09-17,1.1064,1.107,1.1097,1.1023,-0.05%
1997-09-16,1.107,1.1105,1.112,1.1015,-0.40%
1997-09-15,1.1114,1.1035,1.1154,1.1015,0.43%
1997-09-12,1.1066,1.1009,1.109,1.0948,0.43%
1997-09-11,1.1019,1.0905,1.1035,1.0898,1.09%
1997-09-10,1.09,1.083,1.0935,1.0808,0.68%
1997-09-09,1.0826,1.0825,1.0881,1.0792,-0.19%
1997-09-08,1.0847,1.0882,1.0931,1.0819,-0.33%
1997-09-05,1.0883,1.0796,1.093,1.0784,0.74%
1997-09-04,1.0803,1.0781,1.0839,1.0735,0.22%
1997-09-03,1.0779,1.0721,1.083,1.0676,0.54%
1997-09-02,1.0721,1.085,1.085,1.07,-1.08%
1997-09-01,1.0838,1.0852,1.0893,1.081,-0.37%
1997-08-29,1.0878,1.0937,1.0973,1.0835,-0.73%
1997-08-28,1.0958,1.0885,1.1,1.0792,0.62%
1997-08-27,1.089,1.0907,1.0945,1.0823,-0.30%
1997-08-26,1.0923,1.0808,1.0957,1.0757,1.17%
1997-08-25,1.0797,1.0815,1.0835,1.0765,-0.11%
1997-08-22,1.0809,1.0712,1.0875,1.0699,0.88%
1997-08-21,1.0715,1.0616,1.072,1.057,1.04%
1997-08-20,1.0605,1.0693,1.0693,1.0592,-0.87%
1997-08-19,1.0698,1.0722,1.0745,1.067,-0.11%
1997-08-18,1.071,1.0815,1.087,1.0707,-0.99%
1997-08-15,1.0817,1.0671,1.0828,1.0639,1.00%
1997-08-14,1.071,1.0746,1.0776,1.0667,0.09%
1997-08-13,1.07,1.0554,1.0735,1.0554,1.35%
1997-08-12,1.0557,1.0561,1.0603,1.0516,-0.09%
1997-08-11,1.0567,1.0626,1.0655,1.0564,-0.84%
1997-08-08,1.0657,1.0533,1.0691,1.0474,1.18%
1997-08-07,1.0533,1.0474,1.054,1.043,0.53%
1997-08-06,1.0477,1.0511,1.0515,1.0419,-0.27%
1997-08-05,1.0505,1.0604,1.0614,1.0475,-0.74%
1997-08-04,1.0583,1.0583,1.06,1.0532,-0.24%
1997-08-01,1.0608,1.0709,1.0715,1.058,-1.16%
1997-07-31,1.0733,1.0745,1.0785,1.0698,-0.04%
1997-07-30,1.0737,1.074,1.0757,1.0665,0.02%
1997-07-29,1.0735,1.0724,1.0791,1.0713,0.22%
1997-07-28,1.0711,1.076,1.076,1.0675,-0.51%
1997-07-25,1.0766,1.08,1.0815,1.0756,-0.40%
1997-07-24,1.0809,1.0857,1.0865,1.0757,-0.41%
1997-07-23,1.0853,1.0868,1.0892,1.0805,0.02%
1997-07-22,1.0851,1.0995,1.1005,1.0848,-1.31%
1997-07-21,1.0995,1.1045,1.1045,1.0971,-0.13%
1997-07-18,1.1009,1.0982,1.1056,1.0951,0.01%
1997-07-17,1.1008,1.1017,1.1045,1.095,-0.08%
1997-07-16,1.1017,1.102,1.105,1.0955,0.09%
1997-07-15,1.1007,1.1015,1.1086,1.094,-0.04%
1997-07-14,1.1011,1.1085,1.1105,1.098,-0.37%
1997-07-11,1.1052,1.1227,1.1248,1.1052,-1.59%
1997-07-10,1.1231,1.1195,1.1259,1.1143,0.46%
1997-07-09,1.118,1.1195,1.122,1.1151,0.00%
1997-07-08,1.118,1.1225,1.1285,1.117,-0.41%
